Region;ISO3166_a2;ISO3166_a3;ADM0_NAME;ADM0_CODE;ADM1_NAME;ADM1_CODE;ADM2_NAME;ADM2_CODE
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Balneario Camboriu;10713
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Balneario Gaivota;10714
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Bandeirante;10715
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Barra Bonita;10716
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Barra Velha;10717
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Bela Vista Do Toldo;10718
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Belmonte;10719
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Benedito Novo;10720
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Biguacu;10721
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Blumenau;10722
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Bocaina Do Sul;10723
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Bom Jardim Da Serra;10724
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Bom Jesus;10725
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Bom Jesus Do Oeste;10726
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Bom Retiro;10727
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Bombinhas;10728
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Botuvera;10729
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Braco Do Norte;10730
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Braco Do Trombudo;10731
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Brunopolis;10732
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Brusque;10733
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Cacador;10734
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Caibi;10735
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Calmon;10736
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Camboriu;10737
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Campo Alegre;10738
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Campo Belo Do Sul;10739
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Campo Ere;10740
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Campos Novos;10741
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Canelinha;10742
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Canoinhas;10743
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Capao Alto;10744
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Capinzal;10745
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Capivari De Baixo;10746
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Catanduvas;10747
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Caxambu Do Sul;10748
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Celso Ramos;10749
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Cerro Negro;10750
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Chapadao Do Lageado;10751
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Chapeco;10752
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Cocal Do Sul;10753
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Concordia;10754
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Cordilheira Alta;10755
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Coronel Freitas;10756
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Coronel Martins;10757
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Correia Pinto;10758
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Corupa;10759
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Criciuma;10760
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Cunha Pora;10761
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Cunhatai;10762
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Curitibanos;10763
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Descanso;10764
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Dionisio Cerqueira;10765
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Dona Emma;10766
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Doutor Pedrinho;10767
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Entre Rios;10768
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Ermo;10769
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Erval Velho;10770
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Faxinal Dos Guedes;10771
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Flor Do Sertao;10772
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Florianopolis;10773
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Formosa Do Sul;10774
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Forquilhinha;10775
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Fraiburgo;10776
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Frei Rogerio;10777
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Galvao;10778
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Garopaba;10779
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Garuva;10780
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Gaspar;10781
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Governador Celso Ramos;10782
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Grao Para;10783
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Gravatal;10784
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Guabiruba;10785
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Guaraciaba;10786
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Guaramirim;10787
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Guaruja Do Sul;10788
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Guatambu;10789
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Herval D'oeste;10790
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Ibiam;10791
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Ibicare;10792
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Ibirama;10793
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Icara;10794
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Ilhota;10795
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Imarui;10796
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Imbituba;10797
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Imbuia;10798
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Indaial;10799
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Iomere;10800
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Ipira;10801
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Ipora Do Oeste;10802
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Ipuacu;10803
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Ipumirim;10804
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Iraceminha;10805
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Irani;10806
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Irati;10807
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Irineopolis;10808
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Ita;10809
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Itaiopolis;10810
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Itajai;10811
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Itapema;10812
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Itapiranga;10813
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Itapoa;10814
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Ituporanga;10815
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Jabora;10816
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Jacinto Machado;10817
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Jaguaruna;10818
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Jaragua Do Sul;10819
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Jardinopolis;10820
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Joacaba;10821
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Joinville;10822
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Jose Boiteux;10823
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Jupia;10824
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Lacerdopolis;10825
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Lages;10826
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Laguna;10827
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Lajeado Grande;10828
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Laurentino;10829
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Lauro Muller;10830
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Lebon Regis;10831
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Leoberto Leal;10832
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Lindoia Do Sul;10833
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Lontras;10834
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Luiz Alves;10835
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Luzerna;10836
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Macieira;10837
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Mafra;10838
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Major Gercino;10839
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Major Vieira;10840
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Maracaja;10841
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Maravilha;10842
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Marema;10843
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Massaranduba;10844
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Matos Costa;10845
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Meleiro;10846
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Mirim Doce;10847
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Modelo;10848
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Mondai;10849
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Monte Carlo;10850
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Monte Castelo;10851
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Morro Da Fumaca;10852
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Morro Grande;10853
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Navegantes;10854
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Nova Erechim;10855
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Nova Itaberaba;10856
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Nova Trento;10857
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Nova Veneza;10858
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Novo Horizonte;10859
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Orleans;10860
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Otacilio Costa;10861
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Ouro;10862
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Ouro Verde;10863
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Paial;10864
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Painel;10865
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Palhoca;10866
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Palma Sola;10867
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Palmeira;10868
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Palmitos;10869
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Papanduva;10870
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Paraiso;10871
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Passo De Torres;10872
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Passos Maia;10873
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Paulo Lopes;10874
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Pedras Grandes;10875
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Penha;10876
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Peritiba;10877
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Petrolandia;10878
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Picarras;10879
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Pinhalzinho;10880
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Pinheiro Preto;10881
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Piratuba;10882
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Planalto Alegre;10883
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Pomerode;10884
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Ponte Alta;10885
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Ponte Alta Do Norte;10886
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Ponte Serrada;10887
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Porto Belo;10888
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Porto Uniao;10889
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Pouso Redondo;10890
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Praia Grande;10891
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Presidente Castelo Branco;10892
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Presidente Getulio;10893
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Presidente Nereu;10894
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Princesa;10895
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Quilombo;10896
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Rancho Queimado;10897
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Rio Das Antas;10898
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Rio Do Campo;10899
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Rio Do Oeste;10900
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Rio Do Sul;10901
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Rio Dos Cedros;10902
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Rio Fortuna;10903
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Rio Negrinho;10904
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Rio Rufino;10905
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Riqueza;10906
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Rodeio;10907
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Romelandia;10908
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Salete;10909
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Saltinho;10910
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Salto Veloso;10911
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sangao;10912
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Santa Cecilia;10913
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Santa Helena;10914
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Santa Rosa De Lima;10915
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Santa Rosa Do Sul;10916
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Santa Terezinha;10917
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Santa Terezinha Do Progresso;10918
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Santiago Do Sul;10919
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Santo Amaro Da Imperatriz;10920
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Bento Do Sul;10921
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Bernardino;10922
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Bonifacio;10923
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Carlos;10924
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Cristovao Do Sul;10925
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Domingos;10926
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Francisco Do Sul;10927
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Joao Batista;10928
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Joao Do Itaperiu;10929
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Joao Do Oeste;10930
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Joao Do Sul;10931
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Joaquim;10932
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Jose;10933
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Jose Do Cedro;10934
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Jose Do Cerrito;10935
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Lourenco Do Oeste;10936
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Ludgero;10937
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Martinho;10938
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Miguel D'oeste;10939
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Miguel Da Boa Vista;10940
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sao Pedro De Alcantara;10941
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Saudades;10942
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Schroeder;10943
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Seara;10944
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Serra Alta;10945
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sideropolis;10946
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sombrio;10947
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Sul Brasil;10948
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Taio;10949
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Tangara;10950
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Tigrinhos;10951
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Tijucas;10952
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Timbe Do Sul;10953
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Timbo;10954
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Timbo Grande;10955
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Tres Barras;10956
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Treviso;10957
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Treze De Maio;10958
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Treze Tilias;10959
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Trombudo Central;10960
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Tubarao;10961
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Tunapolis;10962
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Turvo;10963
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Uniao Do Oeste;10964
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Urubici;10965
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Urupema;10966
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Urussanga;10967
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Vargeao;10968
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Vargem;10969
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Vargem Bonita;10970
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Vidal Ramos;10971
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Videira;10972
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Vitor Meireles;10973
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Witmarsum;10974
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Xanxere;10975
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Xavantina;10976
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Xaxim;10977
LAC;BR;BRA;Brazil;37;Santa Catarina;688;Zortea;10978
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Adamantina;10979
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Adolfo;10980
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Aguai;10981
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Aguas Da Prata;10982
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Aguas De Lindoia;10983
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Aguas De Santa Barbara;10984
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Aguas De Sao Pedro;10985
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Agudos;10986
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Alambari;10987
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Alfredo Marcondes;10988
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Altair;10989
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Altinopolis;10990
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Alto Alegre;10991
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Aluminio;10992
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Alvares Florence;10993
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Alvares Machado;10994
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Alvaro De Carvalho;10995
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Alvinlandia;10996
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Americana;10997
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Americo Brasiliense;10998
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Americo De Campos;10999
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Amparo;11000
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Analandia;11001
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Andradina;11002
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Angatuba;11003
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Anhembi;11004
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Anhumas;11005
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Aparecida;11006
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Aparecida D'oeste;11007
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Apiai;11008
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Aracariguama;11009
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Aracatuba;11010
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Aracoiaba Da Serra;11011
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Aramina;11012
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Arandu;11013
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Arapei;11014
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Araraquara;11015
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Araras;11016
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Arco-iris;11017
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Arealva;11018
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Areias;11019
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Areiopolis;11020
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Ariranha;11021
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Artur Nogueira;11022
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Aruja;11023
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Aspasia;11024
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Assis;11025
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Atibaia;11026
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Auriflama;11027
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Avai;11028
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Avanhandava;11029
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Avare;11030
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Bady Bassitt;11031
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Balbinos;11032
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Balsamo;11033
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Bananal;11034
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Barao De Antonina;11035
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Barbosa;11036
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Bariri;11037
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Barra Bonita;11038
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Barra Do Chapeu;11039
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Barra Do Turvo;11040
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Barretos;11041
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Barrinha;11042
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Barueri;11043
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Bastos;11044
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Batatais;11045
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Bauru;11046
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Bebedouro;11047
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Bento De Abreu;11048
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Bernardino De Campos;11049
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Bertioga;11050
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Bilac;11051
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Birigui;11052
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Biritiba-mirim;11053
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Boa Esperanca Do Sul;11054
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Bocaina;11055
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Bofete;11056
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Boituva;11057
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Bom Jesus Dos Perdoes;11058
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Bom Sucesso De Itarare;11059
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Bora;11060
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Boraceia;11061
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Borborema;11062
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Borebi;11063
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Botucatu;11064
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Braganca Paulista;11065
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Brauna;11066
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Brejo Alegre;11067
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Brodosqui;11068
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Brotas;11069
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Buri;11070
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Buritama;11071
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Buritizal;11072
LAC;BR;BRA;Brazil;37;Sao Paulo;689;Cabralia Paulista;11073
